arr_observation_id,article_id,company_id,observation_date,observation_status,date_parse_status,observation_year,observation_quarter,observation_month,arr_usd,revenue_raw,source_currency,company_match_status,source_file,parse_method_version,pipeline_run_id
f0ab113e-4246-5031-9c28-b29823a50fe1,ART0435,bd719dfe-542a-55b1-b391-b5ab6875b1e2,2020-04-20,DATED,PARSED,2020,2,4,145000000,$145.0M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
92073a43-2a23-5385-9ba5-9f162d96c96f,ART0437,c9a9b7c2-97d1-5591-869e-b4f04eeab027,2021-01-10,DATED,PARSED,2021,1,1,3400000000,"¥510,000,000,000",JPY,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
2dc57976-26e4-5ddb-b526-9da56a3aa5ae,ART0439,a992e412-2b10-50bc-bf9c-23b7974ddb91,2021-05-14,DATED,PARSED,2021,2,5,15000000000,15000.0M USD,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
e0c53ae0-8e30-598a-9218-90f4d11611c3,ART0441,fa848049-e1a2-57f0-935a-4d48dcaddc61,2020-05-22,DATED,PARSED,2020,2,5,620000000,"¥93,000,000,000",JPY,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
c463f102-8d91-5366-91f9-6d80b2d129b8,ART0442,08256776-704b-50e0-92ce-c74e516f9c80,2023-04-04,DATED,PARSED,2023,2,4,90000000000,"£70,866,141,732",GBP,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
84b7964d-7d61-596d-8e0d-5c33618c02bc,ART0443,8f05416c-1b7c-5110-a049-ff66e663eccf,2023-03-13,DATED,PARSED,2023,1,3,2300000000,2300.0M USD,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
fe004640-d17c-53b3-8489-b3cf5c8b1e36,ART0445,771af71e-0eea-5ae0-9aff-9a0609ace44a,2021-10-13,DATED,PARSED,2021,4,10,17000000000,$17.000B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
21eb29eb-7944-5817-915a-bf0086c2f61a,ART0446,7404b547-e172-5517-92d1-7c31c711048b,2021-08-13,DATED,PARSED,2021,3,8,3900000000,$3900.0 million,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
e8cef8c1-db98-55d7-848f-93c73a41d92d,ART0452,5449894a-8967-53fd-96aa-711e4f2caebf,2021-08-20,DATED,PARSED,2021,3,8,45000000,$0.045 billion,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
07d87877-2124-5f1b-953b-49a070d6d655,ART0453,30365688-fa79-5b90-b869-7fc216599069,2020-08-16,DATED,PARSED,2020,3,8,500000000,$0.500 billion,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
9c61ac4a-fcb5-5b52-90b3-169b9861a73e,ART0456,a992e412-2b10-50bc-bf9c-23b7974ddb91,2023-10-31,DATED,PARSED,2023,4,10,45000000000,$45.000 billion,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
c127455e-4506-557b-89fd-9f689ca460eb,ART0457,5449894a-8967-53fd-96aa-711e4f2caebf,2022-12-24,DATED,PARSED,2022,4,12,250000000,$0.250 billion,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
6c696593-9ac8-546b-ab1b-49c9fe70bda0,ART0458,771af71e-0eea-5ae0-9aff-9a0609ace44a,2023-10-14,DATED,PARSED,2023,4,10,34000000000,"$34,000,000,000",USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
e4ceb29c-86a2-5152-96a4-c45a6d53730b,ART0459,bd719dfe-542a-55b1-b391-b5ab6875b1e2,2022-07-02,DATED,PARSED,2022,3,7,700000000,700.0M USD,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
d8142510-cd8c-5f79-9d2f-4119c6a95aae,ART0460,9d4d58c5-91bd-5317-85a0-a0cd048740af,2020-09-06,DATED,PARSED,2020,3,9,170000000,$170.0M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
8f3b8208-78d8-5d78-a287-c4f335ef1a30,ART0461,5c86f678-723f-56ff-bd4b-8440df5459ba,2022-07-17,DATED,PARSED,2022,3,7,710000000,$710.0 million,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
77879c5d-b30c-5d6a-9f11-953fffb32bdf,ART0463,f36a832f-cd27-58af-b8c6-fb63f6bea323,2022-06-02,DATED,PARSED,2022,2,6,64000000000,$64.000B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
82085b4d-46d7-5937-8679-9e2c587e3c83,ART0464,5ed089c3-b138-5004-b73c-fbfc8d07c0ca,2020-10-31,DATED,PARSED,2020,4,10,95000000,"€86,363,636",EUR,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
e2b7945f-cdbc-5ddf-8439-a2e766df6b8d,ART0466,8f05416c-1b7c-5110-a049-ff66e663eccf,2021-09-12,DATED,PARSED,2021,3,9,1380000000,$1.380B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
1efcc052-da0d-5efc-8558-ec489564f7f2,ART0468,5449894a-8967-53fd-96aa-711e4f2caebf,2020-02-21,DATED,PARSED,2020,1,2,5000000,"¥750,000,000",JPY,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
a541b5cd-331b-5d0c-a484-5f60adc2060b,ART0470,f36a832f-cd27-58af-b8c6-fb63f6bea323,2023-09-01,DATED,PARSED,2023,3,9,75800000000,$75800.0 million,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
faa32051-6a5a-5dfd-ac15-12d8360019b9,ART0471,6e09eb1e-79ed-5163-8702-a611f7c20c68,2020-12-15,DATED,PARSED,2020,4,12,1120000000,"£881,889,764",GBP,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
fc0cfc81-e191-5939-967c-0f45bda17bb8,ART0472,bd719dfe-542a-55b1-b391-b5ab6875b1e2,2023-03-25,DATED,PARSED,2023,1,3,1200000000,"€1,090,909,091",EUR,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
a549d56a-1e56-510f-bae7-f6644116787e,ART0473,ea56a6ce-74c8-5db9-a8e0-55f570076e47,2022-01-27,DATED,PARSED,2022,1,1,70000000000,70000.0M USD,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
365dad3a-b8a2-515a-8848-d43de206be9d,ART0475,9b997e26-b47f-511c-b401-d9b3a6ac9c4f,2022-04-23,DATED,PARSED,2022,2,4,1180000000,"¥177,000,000,000",JPY,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
a4434f12-9853-5717-bbc3-a05ec64429f9,ART0476,c9a9b7c2-97d1-5591-869e-b4f04eeab027,2020-01-10,DATED,PARSED,2020,1,1,2600000000,$2470.0M - $2730.0M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
48a5367d-7c46-5324-9e09-53e40fd523da,ART0477,30365688-fa79-5b90-b869-7fc216599069,2021-01-31,DATED,PARSED,2021,1,1,740000000,"$740,000,000",USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
8512f880-1288-50e9-a833-da10cd0a4173,ART0479,6e09eb1e-79ed-5163-8702-a611f7c20c68,2023-04-02,DATED,PARSED,2023,2,4,1800000000,"€1,636,363,636",EUR,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
f1ce98fb-6534-532c-8699-4eb0e05aa19c,ART0480,08256776-704b-50e0-92ce-c74e516f9c80,2021-03-27,DATED,PARSED,2021,1,3,31000000000,31000.0M USD,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
7e24fcff-a623-53af-918a-b17350ab988d,ART0481,6e09eb1e-79ed-5163-8702-a611f7c20c68,2021-02-01,DATED,PARSED,2021,1,2,1180000000,1180.0M USD,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
f005b9ea-c3c6-5e30-a8e0-57e709274778,ART0482,6e09eb1e-79ed-5163-8702-a611f7c20c68,2020-12-16,DATED,PARSED,2020,4,12,1120000000,$1.120B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
47ca6703-5219-5494-803a-bfeec14f8708,ART0483,1eabfb03-492b-52d1-9f8f-afbd3e484ada,2022-08-05,DATED,PARSED,2022,3,8,655000000,"€595,454,545",EUR,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
c9964bfd-290b-5791-ac80-599f0acb0b08,ART0485,dd92adee-a175-5086-8ee3-31cafbbd4d9a,2020-06-19,DATED,PARSED,2020,2,6,420000000,$420.0M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
4ebbca37-54af-5102-accd-a4711d8e0616,ART0487,8d99fa8b-ca33-5878-9209-2b1f97f99f6b,2023-12-12,DATED,PARSED,2023,4,12,760000000,$0.760 billion,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
b5c3207f-4523-5075-a99b-a95e42fc2858,ART0488,1eabfb03-492b-52d1-9f8f-afbd3e484ada,2023-11-03,DATED,PARSED,2023,4,11,980000000,$980.0M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
1bedc30d-98d0-5ce4-8881-66554dcb9c44,ART0490,08256776-704b-50e0-92ce-c74e516f9c80,2021-04-06,DATED,PARSED,2021,2,4,38000000000,"$38,000,000,000",USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
f3a1d9ec-ca0c-5b39-bbfd-c3423b28d6d3,ART0491,9b997e26-b47f-511c-b401-d9b3a6ac9c4f,2020-09-08,DATED,PARSED,2020,3,9,590000000,"¥88,500,000,000",JPY,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
a3c5ff75-64e7-567e-a2ac-481a567c1a00,ART0492,fa848049-e1a2-57f0-935a-4d48dcaddc61,2020-08-11,DATED,PARSED,2020,3,8,730000000,$730.0M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
e6070d1a-9fc7-51a3-8e06-bc3f1df1a6d1,ART0493,7404b547-e172-5517-92d1-7c31c711048b,2023-01-13,DATED,PARSED,2023,1,1,7000000000,$7.000B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
266dce5f-1c10-5622-9f44-01b4a49a1dcc,ART0495,ea56a6ce-74c8-5db9-a8e0-55f570076e47,2021-04-09,DATED,PARSED,2021,2,4,58000000000,"€52,727,272,727",EUR,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
4ef8c2c1-ec37-5ff2-8c77-ab6aed4c6859,ART0496,245ee582-6dec-5cc1-a198-e4acaa865688,2021-01-08,DATED,PARSED,2021,1,1,820000000,820.0M USD,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
5727d590-7854-511b-a58d-a66bd074110d,ART0497,08256776-704b-50e0-92ce-c74e516f9c80,2023-12-19,DATED,PARSED,2023,4,12,96000000000,$91200.0M - $100800.0M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
0973564e-b16e-5354-8b18-d19fa6324162,ART0498,dd92adee-a175-5086-8ee3-31cafbbd4d9a,2022-07-27,DATED,PARSED,2022,3,7,945000000,"¥141,750,000,000",JPY,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
6458ec79-41db-5505-9551-f1313d68a5bc,ART0500,8f05416c-1b7c-5110-a049-ff66e663eccf,2023-05-30,DATED,PARSED,2023,2,5,2600000000,$2.600B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
672aa29c-8af9-5cc3-a95c-140b33a548b0,ART0501,ea56a6ce-74c8-5db9-a8e0-55f570076e47,2024-10-04,DATED,PARSED,2024,4,10,102600000000,$102600.0M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
8c5125c2-6265-5f92-a65a-203d8a36224f,ART0502,c9807484-5f9e-58bd-8b9c-6f6bb99bf5cf,2024-03-05,DATED,PARSED,2024,1,3,95000000,"$95,000,000",USD,UNRESOLVED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
1270e047-1383-57a7-b78d-de73a6d7860d,ART0503,ea56a6ce-74c8-5db9-a8e0-55f570076e47,2024-09-06,DATED,PARSED,2024,3,9,98800000000,$98.800 billion,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
6ef4b711-966e-5355-ac05-6f58ed8cee4a,ART0504,c9a9b7c2-97d1-5591-869e-b4f04eeab027,2023-11-27,DATED,PARSED,2023,4,11,7800000000,7800.0M USD,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
e17209e8-f8cb-5c9b-a61c-2c30ee7fd784,ART0505,245ee582-6dec-5cc1-a198-e4acaa865688,2024-04-03,DATED,PARSED,2024,2,4,1350000000,"€1,227,272,727",EUR,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
484d4d57-a73a-5567-93df-3795fd900144,ART0506,9d4d58c5-91bd-5317-85a0-a0cd048740af,2024-05-05,DATED,PARSED,2024,2,5,388000000,"£305,511,811",GBP,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
dc605d7c-e469-54c5-9c77-ae172cf16e20,ART0508,fa848049-e1a2-57f0-935a-4d48dcaddc61,2024-08-16,DATED,PARSED,2024,3,8,3388000000,$3.219B - $3.557B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
865c0179-9cfb-5841-a95f-278505fed5c5,ART0510,5c86f678-723f-56ff-bd4b-8440df5459ba,2023-10-12,DATED,PARSED,2023,4,10,900000000,$0.900B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
10688149-d17e-5adc-a6d4-c8813780ebf6,ART0511,771af71e-0eea-5ae0-9aff-9a0609ace44a,2024-11-07,DATED,PARSED,2024,4,11,37400000000,$37400.0M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
f04b96ad-25fa-5ad5-9bc7-730c01e3362e,ART0512,30365688-fa79-5b90-b869-7fc216599069,2024-08-19,DATED,PARSED,2024,3,8,3168000000,"$3,168,000,000",USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
14f371f4-9330-5875-9d3f-25d98ce7a357,ART0513,ea56a6ce-74c8-5db9-a8e0-55f570076e47,2024-04-03,DATED,PARSED,2024,2,4,98800000000,$98.800 billion,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
c69c7268-ec09-52c0-8937-981baac345a6,ART0514,08256776-704b-50e0-92ce-c74e516f9c80,2024-04-11,DATED,PARSED,2024,2,4,96960000000,96960.0M USD,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
968f518e-41aa-551e-8bc8-037059fb4c02,ART0515,8d99fa8b-ca33-5878-9209-2b1f97f99f6b,2023-09-13,DATED,PARSED,2023,3,9,735000000,"€668,181,818",EUR,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
dea54ff1-fe59-5541-ad81-4f0c5b480353,ART0516,dd92adee-a175-5086-8ee3-31cafbbd4d9a,2022-07-15,DATED,PARSED,2022,3,7,945000000,"£744,094,488",GBP,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
a1a36f9e-6282-5c5c-8fed-0ee305a21c3a,ART0517,c7cf4719-ebf0-5941-98ae-0c52cbe3097f,2024-10-09,DATED,PARSED,2024,4,10,85000000,"¥12,750,000,000",JPY,UNRESOLVED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
45a62e4f-ca49-5458-bb98-f1d84e0d8bce,ART0518,9748d0cc-1284-54f9-afc0-d1692fe79ff8,2023-09-23,DATED,PARSED,2023,3,9,91800000,$87.2M - $96.4M,USD,UNRESOLVED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
02c8ed6b-8587-55a0-b2a5-20bd5ff7d851,ART0519,7404b547-e172-5517-92d1-7c31c711048b,2024-05-04,DATED,PARSED,2024,2,5,9180000000,$9180.0 million,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
80a20f5b-5d1f-505e-9fb8-4073f9d0d394,ART0520,5ed089c3-b138-5004-b73c-fbfc8d07c0ca,2023-08-17,DATED,PARSED,2023,3,8,1720000000,$1.720B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
672c6c4f-c081-5413-bdb7-18bc0ee8b2b6,ART0521,f36a832f-cd27-58af-b8c6-fb63f6bea323,2024-01-25,DATED,PARSED,2024,1,1,79170000000,$79170.0M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
aa218c7f-31d0-5bb5-b762-96a9daa01d28,ART0522,f36a832f-cd27-58af-b8c6-fb63f6bea323,2024-10-27,DATED,PARSED,2024,4,10,83850000000,"$83,850,000,000",USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
0bc50aa2-5924-58dd-a721-fd7db035ed50,ART0523,5c86f678-723f-56ff-bd4b-8440df5459ba,2023-03-27,DATED,PARSED,2023,1,3,830000000,$0.830 billion,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
18cd7ae7-fb1c-5988-a703-497b31a909fc,ART0524,a992e412-2b10-50bc-bf9c-23b7974ddb91,,UNDATED,INVALID,,,,54000000000,54000.0M USD,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
8ee74b28-6371-52c9-a086-3ea8d462a99a,ART0525,1eabfb03-492b-52d1-9f8f-afbd3e484ada,2023-04-15,DATED,PARSED,2023,2,4,860000000,"€781,818,182",EUR,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
21a4fbcc-8f9c-5875-8c77-bb2d3ee3b948,ART0526,9b997e26-b47f-511c-b401-d9b3a6ac9c4f,2023-12-04,DATED,PARSED,2023,4,12,1700000000,"£1,338,582,677",GBP,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
3f21a490-5259-5020-a593-61cba5b24672,ART0528,bd719dfe-542a-55b1-b391-b5ab6875b1e2,2024-01-13,DATED,PARSED,2024,1,1,1620000000,$1.539B - $1.701B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
b031b856-99e7-52b2-a832-b83bda912d96,ART0530,ea56a6ce-74c8-5db9-a8e0-55f570076e47,2024-03-06,DATED,PARSED,2024,1,3,96900000000,$96.900B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
42a350c1-23a5-5857-b1cf-56726eef57cc,ART0531,c9a9b7c2-97d1-5591-869e-b4f04eeab027,,UNDATED,INVALID,,,,7722000000,$7722.0M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
2b7f95e5-6975-5b43-86af-969180dc326b,ART0532,245ee582-6dec-5cc1-a198-e4acaa865688,2024-05-26,DATED,PARSED,2024,2,5,1350000000,"$1,350,000,000",USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
a14104d0-9e7b-5609-b2b8-568711928d07,ART0533,9d4d58c5-91bd-5317-85a0-a0cd048740af,2024-09-07,DATED,PARSED,2024,3,9,399000000,$0.399 billion,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
8192863f-4e61-57fd-bafa-1c75b8510b7e,ART0534,5449894a-8967-53fd-96aa-711e4f2caebf,2023-02-28,DATED,PARSED,2023,1,2,320000000,320.0M USD,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
7e83a370-1678-509d-8074-6ff62faf927d,ART0536,9748d0cc-1284-54f9-afc0-d1692fe79ff8,2023-11-05,DATED,PARSED,2023,4,11,115600000,"£91,023,622",GBP,UNRESOLVED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
233e04dd-8984-5117-9107-07aff4ef669d,ART0537,6e09eb1e-79ed-5163-8702-a611f7c20c68,2022-12-24,DATED,PARSED,2022,4,12,1700000000,"¥255,000,000,000",JPY,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
5ea665e7-fb97-5808-9298-a9d8829b557a,ART0539,5c86f678-723f-56ff-bd4b-8440df5459ba,2024-06-04,DATED,PARSED,2024,2,6,1044000000,$1044.0 million,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
ee6aa935-1c4e-5220-b34f-9d89e61c08f5,ART0540,771af71e-0eea-5ae0-9aff-9a0609ace44a,2024-12-02,DATED,PARSED,2024,4,12,37400000000,$37.400B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
63f7f220-1da8-56fe-9f8d-232efad17fae,ART0541,bd719dfe-542a-55b1-b391-b5ab6875b1e2,2024-07-03,DATED,PARSED,2024,3,7,1830000000,$1830.0M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
287a9bb7-6c04-56e6-9a11-5c26483ab498,ART0542,30365688-fa79-5b90-b869-7fc216599069,2024-07-03,DATED,PARSED,2024,3,7,3168000000,"$3,168,000,000",USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
9853e11f-afec-5c71-9f08-3684db75dc6b,ART0544,c7cf4719-ebf0-5941-98ae-0c52cbe3097f,2024-03-19,DATED,PARSED,2024,1,3,35000000,35.0M USD,USD,UNRESOLVED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
2ba6e741-76f9-5c09-b755-d09c279f3fe5,ART0545,e7f9dcc7-eff3-506f-a8f7-03cd6a783d02,,UNDATED,INVALID,,,,180000000,"€163,636,364",EUR,UNRESOLVED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
d2be7aba-4d4c-5468-b59d-1ae73b408378,ART0546,a992e412-2b10-50bc-bf9c-23b7974ddb91,2024-07-18,DATED,PARSED,2024,3,7,58500000000,"£46,062,992,126",GBP,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
3f71a9a0-cc16-5839-9649-2ea4c7d4988e,ART0547,08256776-704b-50e0-92ce-c74e516f9c80,2024-07-14,DATED,PARSED,2024,3,7,98880000000,"¥14,832,000,000,000",JPY,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
170ea52e-c1a7-5f59-bb09-aea5305d64a4,ART0548,a992e412-2b10-50bc-bf9c-23b7974ddb91,2024-05-05,DATED,PARSED,2024,2,5,54000000000,$51.300B - $56.700B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
f677d2d3-2ddd-52db-b74d-70aa30b472be,ART0549,5ed089c3-b138-5004-b73c-fbfc8d07c0ca,2023-10-21,DATED,PARSED,2023,4,10,1800000000,$1800.0 million,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
41c4b487-f485-5684-9c0a-e1e669b3c368,ART0550,8d99fa8b-ca33-5878-9209-2b1f97f99f6b,2023-08-15,DATED,PARSED,2023,3,8,735000000,$0.735B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
17407075-8613-562d-9a94-713e1e5e10ab,ART0551,dd92adee-a175-5086-8ee3-31cafbbd4d9a,2024-02-23,DATED,PARSED,2024,1,2,1431000000,$1431.0M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
91217fbb-9502-5811-af2b-1d2b0f87b8df,ART0552,7404b547-e172-5517-92d1-7c31c711048b,2024-06-08,DATED,PARSED,2024,2,6,9520000000,"$9,520,000,000",USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
ac3df07e-3be2-5069-b148-e5d576b41be7,ART0553,5ed089c3-b138-5004-b73c-fbfc8d07c0ca,2024-09-15,DATED,PARSED,2024,3,9,3420000000,$3.420 billion,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
60e7a747-bbc4-5807-8193-65f621170d24,ART0554,a992e412-2b10-50bc-bf9c-23b7974ddb91,2022-02-26,DATED,PARSED,2022,1,2,17500000000,17500.0M USD,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
8d669a71-27e7-5286-8e8e-63d9ab2f148f,ART0555,1eabfb03-492b-52d1-9f8f-afbd3e484ada,2024-10-27,DATED,PARSED,2024,4,10,1156000000,"€1,050,909,091",EUR,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
0e90177a-ce35-56d1-9284-7eb57ae6f085,ART0556,9b997e26-b47f-511c-b401-d9b3a6ac9c4f,2023-08-21,DATED,PARSED,2023,3,8,1640000000,"£1,291,338,583",GBP,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
80d14b13-94cc-59cd-8670-02cf9cfc2c06,ART0558,8f05416c-1b7c-5110-a049-ff66e663eccf,2024-05-28,DATED,PARSED,2024,2,5,3672000000,$3.488B - $3.856B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
e06f6b6c-cf11-5437-a0bd-734b4159687c,ART0559,bd719dfe-542a-55b1-b391-b5ab6875b1e2,2024-08-12,DATED,PARSED,2024,3,8,1950000000,$1950.0 million,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
27f6d31f-264a-5d3a-b277-5d19928c61b3,ART0560,f36a832f-cd27-58af-b8c6-fb63f6bea323,2022-11-10,DATED,PARSED,2022,4,11,68500000000,$68.500B,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
cca6707a-9e8e-5afb-bec9-aaceba109f74,ART0561,30365688-fa79-5b90-b869-7fc216599069,2024-12-11,DATED,PARSED,2024,4,12,3480000000,$3480.0M,USD,MATCHED,tech_news.csv,1.0.0,57ec45a1-9a06-4385-9e42-2d255db54746
